cbp_id,cbp_provider_id,cbp_provider_name,cbp_name,cbp_type,batch_id,batch_name,batch_start_date,batch_end_date,cbp_duration,cbp_rating,last_published_on,cbp_retired_on,cbp_status,resource_count,total_certificates_issued,cbp_substatus,data_last_generated_on
do_113920279053852672170,0136704096171786241003,Andhra Pradesh Human Resource Development Institute (APHRDI),Commit_Andhra,Program,"","","","",20:20:00,4.25,2023-11-06,"",Live,86,1,Reviewed,2024-02-28 02:03:31 AM
do_11395279924194508817,0135346646711500804337,Bharat Sanchar Nigam Limited(BSNL),Mobile Number Portability,Course,"","","","",01:14:53,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113966409860259840181,013616592545947648401,Sashastra Seema Bal (SSB),Drive Smart: A Guide to Safe and Efficient Vehicle Driving,Course,"","","","",00:51:36,4.598130841121495,2024-01-17,"",Live,8,1923,SentToPublish,2024-02-28 02:03:31 AM
do_113991155206873088164_rc,0135346646711500804337,Bharat Sanchar Nigam Limited(BSNL),ERP SAP-REM MODULE,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1133981794936504321302,0133782666818437120,iGoT,Constitutional Provisions at Workplace,Course,"","","","",00:59:00,"","",2021-10-29,Retired,0,"","",2024-02-28 02:03:31 AM
do_1134503031186964481118,0134086213264506888,World Bank,Climate Finance: Innovative Approaches in Supporting Climate Action,Course,"","","","",02:00:00,4.0,2022-02-08,"",Retired,1,34,Reviewed,2024-02-28 02:03:31 AM
do_11346184402445926411155,013417348380262400189,NACIN National Academy of Customs Indirect Taxes and Narcotics,Level-I CSSS Course to Develop Behavior Competencies,Course,"","","","",12:30:25,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_11353957908992819216,013415020393635840111,Department of Telecommunications DOT,COURSE ON BANK RECONCILIATION,Course,"","","","",01:10:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113541773612212224146,0134568228588257282,Ministry of Railways,points and crossings,Course,"","","","",00:00:00,"","",2022-06-02,Retired,0,"","",2024-02-28 02:03:31 AM
do_113559268742963200161,0133872821604761600,Institute of Secretariat Training and Management,Role of Inquiry Officer in Disciplinary Proceedings (Hindi),Course,"","","","",00:55:00,4.333333333333333,2023-04-06,"",Live,2,769,SentToPublish,2024-02-28 02:03:31 AM
do_113572235287740416178,0134568228588257282,Ministry of Railways,Test for IGOT,Program,"","","","",00:00:00,"","",2022-07-02,Retired,0,"","",2024-02-28 02:03:31 AM
do_113654861568655360146,01364991683959193671,The Art of Living,Yoga for Excellence,Course,"","","","",01:11:43,4.648105625717566,2022-11-21,"",Live,5,16205,SentToPublish,2024-02-28 02:03:31 AM
do_113657817221922816114.img,0135346646711500804337,Bharat Sanchar Nigam Limited(BSNL),Under Ground Cable in BSNL,Course,"","","","",01:24:56,"",2022-11-03,"",Draft,9,"",InReview,2024-02-28 02:03:31 AM
do_1136947818368614401144,0136045931518525447690,Indian Council of Forestry Research and Education,Tree Improvement,Course,"","","","",00:00:00,"","",2022-12-23,Retired,0,"","",2024-02-28 02:03:31 AM
do_1137327443231703041114.img,013662683951005696787,"National Telecommunications Institute for Policy Research, Innovation and Training (NTIPRIT)",Basics of Critical Information Infrastructure,Course,"","","","",01:11:41,"",2023-07-19,"",Draft,12,"",Reviewed,2024-02-28 02:03:31 AM
do_11379285082561740814,0136379385335562249487,Department of Public Enterprises (DPE),aAGGB DFFGF,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113817788272541696175,013594775897538560248,Department of Posts,Awareness on Indian Postal Order and Money Order,Course,"","","","",00:16:13,4.481623052043517,2023-06-14,"",Live,8,47162,SentToPublish,2024-02-28 02:03:31 AM
do_113829161015566336171.img,0138078359387013121021,Indian School of Business,Insights from Data for Policy,Course,"","","","",05:19:30,"",2023-07-17,"",Draft,38,"",SentToPublish,2024-02-28 02:03:31 AM
do_1138410097627217921106,0137924892561899523,Morarji Desai National Institute of Yoga (MDNIY),Common Yoga Protocol - Telugu,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113846814541611008143,0133809553768366080,CBP Karmayogi,crs file upload 1710,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113851639291887616130,013568638827937792416,National Institute of Communication Finance,BASICS OF FINANCIAL ACCOUNTING,Course,"","","","",00:25:00,4.528384279475983,2023-08-04,"",Live,7,1767,SentToPublish,2024-02-28 02:03:31 AM
do_113855862946586624176,0134801498081607683527,National Academy of Direct Taxes NADT,राजभाषा : अनुवाद,Course,"","","","",05:16:00,"","","",Review,0,"",InReview,2024-02-28 02:03:31 AM
do_1138637062480936961152,01341136245758361636,Department of Personnel and Training DoPT,Nagpur ULB,Program,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1139006117116067841539,01356645047619584046,Mahatma Gandhi State Institute of Public Administration Punjab,COMMIT-PunjabSoft Skill,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113918133244321792137,0133872821604761600,Institute of Secretariat Training and Management,अभियोग चलाने के लिए मंजूरी प्रदान करना,Course,"","","","",00:45:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113942263755022336140,0134001680852664321,Capacity Building Commission,Oral Presentation,Course,"","","","",00:26:32,"","","",Draft,0,"",InReview,2024-02-28 02:03:31 AM
do_113965582132379648178,0135346646711500804337,Bharat Sanchar Nigam Limited(BSNL),Energy Management,Course,"","","","",01:35:29,"","","",Draft,0,"",InReview,2024-02-28 02:03:31 AM
do_1139954743362355201126,0133783095823810560,Karmayogi Bharat,Introduction to 3 New Criminal Laws,Curated Program,"","","","",02:30:56,4.425531914893617,2024-02-21,"",Live,9,18,Reviewed,2024-02-28 02:03:31 AM
do_1134186819044720641470,0133782666818437120,iGoT,Understanding Motivation,Course,"","","","",01:35:48,"","",2023-01-11,Retired,0,"",InReview,2024-02-28 02:03:31 AM
do_1134355713249443841297,0133809553768366080,CBP Karmayogi,Coursemanagement,Course,"","","","",00:15:00,"",2021-12-21,2021-12-21,Retired,3,0,Reviewed,2024-02-28 02:03:31 AM
do_11344199284216627211082,013417348380262400189,NACIN National Academy of Customs Indirect Taxes and Narcotics,Basics of Public Policy Research,Course,"","","","",02:00:00,"","",2021-12-30,Retired,0,"","",2024-02-28 02:03:31 AM
do_1134901879095214081494,013417349346648064190,NIRDPR National Institute of Rural Development and Panchayati Raj,Saansad Adarsh Gram Yojana  (SAGY),Course,"","","","",04:05:36,4.482142857142857,2022-04-12,"",Live,24,952,Reviewed,2024-02-28 02:03:31 AM
do_1137504022714859521248,0136045931518525447690,Indian Council of Forestry Research and Education,SEED HANDLING AND NURSERY TECHNIQUE FOR SANDALWOOD,Course,"","","","",01:08:59,4.719298245614035,2023-03-11,"",Live,8,196,SentToPublish,2024-02-28 02:03:31 AM
do_1137766178293841921159,013758892812648448452,National Thermal Power Corporation (NTPC) Limited,NTPC Kudgi,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_11383266453793996819,0133809553768366080,CBP Karmayogi,AA_MP4_TEST,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113838257182236672182,0133809553768366080,CBP Karmayogi,Business Planning Management,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1138424973891502081169,01341209715000115258,RAKNPA,पार्सल उत्पाद: भारतीय डाक,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_1138629387996364801152,0133872821604761600,Institute of Secretariat Training and Management,Preliminary Enquiry Investigation,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_1138912123170570241208,0135346646711500804337,Bharat Sanchar Nigam Limited(BSNL),Free Space Optics,Course,"","","","",00:36:48,4.47,2023-09-27,"",Live,3,562,SentToPublish,2024-02-28 02:03:31 AM
do_1139040051916472321101,0134913087249776646170,Ministry of Mines,Introduction To Ministry Of Mines,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113943065962184704150,0133783095823810560,Karmayogi Bharat,Digital Literacy and Technology,Blended Program,0139435724036997126,BATCH2,2023-12-09,2023-12-09,00:00:00,5.0,2023-12-08,"",Retired,13,0,SentToPublish,2024-02-28 02:03:31 AM
do_113943065962184704150,0133783095823810560,Karmayogi Bharat,Digital Literacy and Technology,Blended Program,0139431256739676168,Batch 01,2023-12-08,2023-12-09,00:00:00,5.0,2023-12-08,"",Retired,13,0,SentToPublish,2024-02-28 02:03:31 AM
do_1135947048125562881118,0133872821604761600,Institute of Secretariat Training and Management,ABC,Program,"","","","",00:00:00,"","",2022-08-05,Retired,0,"","",2024-02-28 02:03:31 AM
do_113797903265349632165,01379283089487462431,Social justice and Empowerment,Course on Substance Abuse Prevention,Course,"","","","",06:19:07,"","","",Draft,0,"",InReview,2024-02-28 02:03:31 AM
do_113798602114326528175,01341136245758361636,Department of Personnel and Training DoPT,yoga for exe,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1138114146215526401211,0135346646711500804337,Bharat Sanchar Nigam Limited(BSNL),How to use Smart OTDR,Course,"","","","",00:13:31,4.445255474452555,2023-07-07,"",Live,3,883,SentToPublish,2024-02-28 02:03:31 AM
do_113817654678913024162,01364991683959193671,The Art of Living,fgsgffhfhff,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113833878292160512130,01341081529829785612,Ministry of Rural Development,Application of Coir Geotextiles in Road Construction,Course,"","","","",01:50:00,4.461538461538462,2023-09-15,"",Retired,2,122,SentToPublish,2024-02-28 02:03:31 AM
do_113902504978079744148,013596173201997824229,Department of Investment and Public Asset Management,Test course,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_1139267688909373441128,0139077787226685440,Dr Marri Chenna Reddy Human Resource Development Institute of Telangana,విభేదాల పరిష్కారం మరియు రాజీపడడం,Course,"","","","",01:10:00,5.0,2023-11-21,"",Live,5,209,SentToPublish,2024-02-28 02:03:31 AM
do_1139309075809812481172,0134001680852664321,Capacity Building Commission,Purpose-Driven Leadership,Course,"","","","",01:42:08,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_11395273349355110413,0135346646711500804337,Bharat Sanchar Nigam Limited(BSNL),Optical Fiber Cable Network (O and M),Course,"","","","",02:23:15,4.7317073170731705,2024-01-28,"",Live,19,647,SentToPublish,2024-02-28 02:03:31 AM
do_1139951648199966721106,0133783095823810560,Karmayogi Bharat,Eastern Naval Command -Training,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1134186689564672001461,0134086213264506888,World Bank,Health Outcomes and the Poor,Course,"","","","",06:30:00,4.515151515151516,2022-01-18,"",Live,15,876,Reviewed,2024-02-28 02:03:31 AM
do_1136137594431979521438,0134568228588257282,Ministry of Railways,Control office working,Course,"","","","",00:30:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1136258517210152961462,01341211756679987273,Indian Institute of Public Administration,Blockchain Technology,Course,"","","","",00:00:00,"","",2022-09-16,Retired,0,"","",2024-02-28 02:03:31 AM
do_113660627018457088138,0133872821604761600,Institute of Secretariat Training and Management,Parliamentary Procedures,Course,"","","","",00:00:00,"","",2022-11-04,Retired,0,"","",2024-02-28 02:03:31 AM
do_113697340995919872122,0133872821604761600,Institute of Secretariat Training and Management,27th Level IV Training programme,Program,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113725004563742720123,013417187944456192130,NTIPRIT,5G Identities,Course,"","","","",01:56:56,4.689655172413793,2023-02-13,"",Live,11,145,SentToPublish,2024-02-28 02:03:31 AM
do_11378239526627737617,0133872821604761600,Institute of Secretariat Training and Management,Demo Course,Course,"","","","",00:14:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_11387724194251571211,013662683951005696787,"National Telecommunications Institute for Policy Research, Innovation and Training (NTIPRIT)",Spectrum Management - Part I,Course,"","","","",00:45:00,4.463157894736842,2023-09-06,"",Live,2,301,SentToPublish,2024-02-28 02:03:31 AM
do_113921185044193280187,013596173201997824229,Department of Investment and Public Asset Management,Strategic Disinvestment,Course,"","","","",00:56:05,"","","",Review,0,"",InReview,2024-02-28 02:03:31 AM
do_11394730427049574414,013594851232989184292,Border Roads Organisation (BRO),Concrete Technology,Course,"","","","",01:50:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113965713168392192170,013662683951005696787,"National Telecommunications Institute for Policy Research, Innovation and Training (NTIPRIT)",Overview of Internet of Things,Course,"","","","",00:42:00,4.571428571428571,2024-01-28,"",Live,2,284,SentToPublish,2024-02-28 02:03:31 AM
do_113971239252221952117,01358551122316492877,National Disaster Response Force (NDRF),Thundering and Lightning-Disaster Response Training,Course,"","","","",01:00:00,"","","",Review,0,"",Reviewed,2024-02-28 02:03:31 AM
do_1134129783372021761328,0133782666818437120,iGoT,Administrative Law  & Governance,Course,"","","","",02:00:00,"","",2023-01-11,Retired,0,"",Reviewed,2024-02-28 02:03:31 AM
do_1134574678614343681472,01341081529829785612,Ministry of Rural Development,Saansad Adarsh Gram Yojana  (SAGY),Course,"","","","",03:40:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1135326052322181121360,0134568228588257282,Ministry of Railways,TRACK TOLERANCE,Course,"","","","",00:00:00,"","",2022-05-24,Retired,0,"","",2024-02-28 02:03:31 AM
do_1135481490916802561340,01341208111149875242,Ministry of Power,Safety Modules,Course,"","","","",02:10:56,"",2022-08-07,2022-12-28,Retired,12,0,SentToPublish,2024-02-28 02:03:31 AM
do_113563549892567040177,0134568228588257282,Ministry of Railways,Freight Business,Course,"","","","",01:07:07,4.428571428571429,2023-02-06,"",Live,8,43,SentToPublish,2024-02-28 02:03:31 AM
do_1135797953685094401183,0134568228588257282,Ministry of Railways,Project Management,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113670535674429440189,0134913087249776646170,Ministry of Mines,Application of Microwave Remote Sensing in Lineament Extraction,Course,"","","","",01:30:06,4.619047619047619,2022-11-30,"",Live,18,87,SentToPublish,2024-02-28 02:03:31 AM
do_113813338133397504116,0133872821604761600,Institute of Secretariat Training and Management,Biodegradable Waste Management,Course,"","","","",00:35:00,4.441717791411043,2023-06-08,"",Live,2,1014,SentToPublish,2024-02-28 02:03:31 AM
do_113847467599446016118,0134801498081607683527,National Academy of Direct Taxes NADT,nadt123456,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113851576501002240120,0135997900135055367644,Defence Accounts Department (DAD),Randomization of third party bills,Course,"","","","",00:25:18,4.557213930348259,2023-08-01,"",Live,3,2604,SentToPublish,2024-02-28 02:03:31 AM
do_1138983149090160641431,0134447739702476803,Department of Expenditure,FRSR Part IV - Dearness Allowance (DA) and Dearness Relief (DR) Rules,Course,"","","","",02:25:00,4.5,2023-10-23,"",Live,5,135,SentToPublish,2024-02-28 02:03:31 AM
do_1139317639440056321219,013596173201997824229,Department of Investment and Public Asset Management,Critical Thinking,Course,"","","","",01:42:21,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_11396761602375680011,0136040744089436167049,Central Reserve Police Force (CRPF),riotes,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_11397691336596684813,01341136245758361636,Department of Personnel and Training DoPT,Test meghaaya,Program,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1140002687865978881182,013596952457666560294,Food Corporation of India (FCI),Introduction to Quality Control in FCI,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1134612171454054401869,0134568228588257282,Ministry of Railways,Indian Railways - Role of Materials Management (English),Course,"","","","",00:36:00,4.354838709677419,2022-02-14,"",Live,6,202,Reviewed,2024-02-28 02:03:31 AM
do_1135027594348298241695,01341209715000115258,RAKNPA,Recurring Deposit (RD),Course,"","","","",00:45:00,"",2022-04-06,2022-05-09,Retired,3,1,Reviewed,2024-02-28 02:03:31 AM
do_1135126894504345601131.img,0133809553768366080,CBP Karmayogi,flipbook_madhu,Course,"","","","",01:23:00,"",2022-04-09,2022-04-13,Retired,2,"",Reviewed,2024-02-28 02:03:31 AM
